Tweet Id;Text;Name;UTC;Created At;Favorites;Retweets;Language;Client;Tweet Type;URLs;Hashtags;Mentions;Media Type
1340;"""Fuerza che memby, ñaganata"" https://t.co/GXpMQ2Ste4";Santiago Peña;2017-10-14T02:34:09.000Z;Sat Oct 14 02:34:09 +0000 2017;436;102;tl;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
827;"""Nadie puede dudar que @AllianaPedro y yo somos personas idóneas, honestas y tenemos un sentido de patriotismo tremendo"". 

#MinaEnCasa #Latele";Santiago Peña;2022-05-09T01:06:30.000Z;Mon May 09 01:06:30 +0000 2022;121;26;es;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Reply;;2;1;None
1686;"""Ñamba'apóta oñondive Santi"" 

#OñondiveJajapove 
#JuntosHagamosMás https://t.co/QRTMoeu4OO";Santiago Peña;2017-11-26T00:54:15.000Z;Sun Nov 26 00:54:15 +0000 2017;222;80;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;0;photo
1350;"""Pastoreo ojapóta ndehegui Presidente de la República"" ¡Gracias queridos correligionarios! Me llevo su compromiso con este proyecto. https://t.co/AXUgeT2v1t";Santiago Peña;2017-10-21T02:18:52.000Z;Sat Oct 21 02:18:52 +0000 2017;274;73;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;photo
3088;#Agenda Acompañanos camino a la gran victoria ¡Votá #Lista2! https://t.co/5pNus8Awsl;Santiago Peña;2017-11-29T08:01:20.000Z;Wed Nov 29 08:01:20 +0000 2017;148;79;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;0;photo
650;#Agenda Acompañanos camino a la gran victoria ¡Votá #Lista2! https://t.co/cmACZyYmsg;Santiago Peña;2017-12-11T12:19:35.000Z;Mon Dec 11 12:19:35 +0000 2017;109;37;es;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Tweet;;2;0;photo
1494;#Agenda Acompañanos camino a la gran victoria ¡Votá #Lista2! https://t.co/DckQoXhWOV;Santiago Peña;2017-12-10T12:27:13.000Z;Sun Dec 10 12:27:13 +0000 2017;114;32;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;0;photo
633;#Agenda Acompañanos camino a la gran victoria ¡Votá #Lista2! https://t.co/Fnjo6FyPxp;Santiago Peña;2017-12-04T11:29:01.000Z;Mon Dec 04 11:29:01 +0000 2017;184;69;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;0;photo
1074;#Agenda Acompañanos camino a la gran victoria ¡Votá #Lista2! https://t.co/jrJZ9FYsQi;Santiago Peña;2017-12-09T15:14:09.000Z;Sat Dec 09 15:14:09 +0000 2017;156;51;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;0;photo
2198;#Agenda Acompañanos camino a la gran victoria ¡Votá #Lista2! https://t.co/yCF63OD7gx;Santiago Peña;2017-11-30T07:56:27.000Z;Thu Nov 30 07:56:27 +0000 2017;113;60;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;0;photo
2356;#Agenda Acompañanos camino a la gran victoria ¡Votá #Lista2! https://t.co/YqkDtVYEkh;Santiago Peña;2017-12-05T14:49:41.000Z;Tue Dec 05 14:49:41 +0000 2017;172;71;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;0;photo
78;"#Agenda Acompañanos camino a la gran victoria ¡Votá #Lista2!

#JuntosHagamosMás
#SantiPresidente https://t.co/Ulz3wsmOdv";Santiago Peña;2017-12-01T12:10:13.000Z;Fri Dec 01 12:10:13 +0000 2017;124;61;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;4;0;photo
902;#Ahora en @caraocruzpy por @Unicanal. Podés seguir el programa en las redes usando los hashtags #COCPY y #EstoyConSanti https://t.co/w4nunn03q4;Santiago Peña;2017-10-09T00:06:19.000Z;Mon Oct 09 00:06:19 +0000 2017;167;50;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;3;2;photo
3110;#Ahora Escuchame en @RadioAspen con @brunomasitv #SigamosConversando https://t.co/5QoQHp8v6f;Santiago Peña;2017-10-11T16:46:22.000Z;Wed Oct 11 16:46:22 +0000 2017;125;22;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;2;photo
2663;#Caaguazú nos demuestra la fuerza de su gente, de esa que lucha por cumplir sus sueños, por hacer de este un mejor Paraguay ¡Nuestra gente! https://t.co/SE8UBt78IL;Santiago Peña;2017-10-24T14:20:43.000Z;Tue Oct 24 14:20:43 +0000 2017;203;45;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;video
3071;"#CaminadoJuntos llevando nuestro mensaje de compromiso. ¡Unidos vamos camino a la gran victoria!

Sumate vos también al equipo ganador y #JuntosHagamosMas https://t.co/wqcygNS0Dk";Santiago Peña;2017-11-22T15:11:46.000Z;Wed Nov 22 15:11:46 +0000 2017;212;80;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;0;photo
2359;"#CaminandoJuntos A días de la gran victoria, seguimos trabajando más unidos que nunca para llegar con nuestras propuesta a cada correligionario. 
¡Nuestros actos y lo que ya hicimos demuestran nuestro compromiso con Paraguay! 

#JuntosHagamosMás
#SantiPresidente https://t.co/R9AvEJs5ra";Santiago Peña;2017-12-05T22:59:03.000Z;Tue Dec 05 22:59:03 +0000 2017;184;74;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;3;0;photo
934;#CaminandoJuntos Cada paso me acerca a vos, para conocerte y para que me conozcas. Venímos con propuestas porque queremos hacer más por ???? https://t.co/v5ba3DGmgQ;Santiago Peña;2017-10-23T21:54:55.000Z;Mon Oct 23 21:54:55 +0000 2017;128;34;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;photo
1329;#CaminandoJuntos Cada paso que damos unidos es ir hacia adelante, mirando fijo al futuro.Te invito a ser parte de ese Paraguay ¿Te unis? https://t.co/QNIjzg3CSf;Santiago Peña;2017-10-07T15:20:05.000Z;Sat Oct 07 15:20:05 +0000 2017;192;53;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;photo
2570;#CaminandoJuntos Cerca de la gente, llevando nuestras propuestas, escuchando a todos, compartiendo los mismos sueños ¡Caminando Juntos! https://t.co/4vG925bp2x;Santiago Peña;2017-11-07T19:50:53.000Z;Tue Nov 07 19:50:53 +0000 2017;165;39;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;photo
1703;#CaminandoJuntos El camino hacia el país que queremos será difícil, pero valdrá la pena. Acompañame ¡Sigamos haciendo más! https://t.co/HK434FRKmn;Santiago Peña;2017-10-08T01:32:48.000Z;Sun Oct 08 01:32:48 +0000 2017;165;33;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;photo
385;"#CaminandoJuntos en Santaní, llevando nuestro compromiso de trabajo honesto y transparente.

¡Involucrate y sé protagonista! https://t.co/C31vgCwY7c";Santiago Peña;2017-11-03T13:12:48.000Z;Fri Nov 03 13:12:48 +0000 2017;113;21;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;photo
1651;#CaminandoJuntos este es el movimiento #HonorColorado el equipo de las propuestas. Nuestro compromiso es hacer mucho más por nuestro ???? https://t.co/Ie2XaP8snK;Santiago Peña;2017-11-05T13:49:16.000Z;Sun Nov 05 13:49:16 +0000 2017;177;39;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;0;photo
1332;#CaminandoJuntos Hace 20 años camino con ella, de la mano, con fuerza y con nuestros sueños claros ¡Gracias por acompañarme y creer en mí! https://t.co/HguNrKtitC;Santiago Peña;2017-10-07T23:15:38.000Z;Sat Oct 07 23:15:38 +0000 2017;243;58;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;photo
1285;"#CaminandoJuntos Lo mejor de la gira; nuestra gente, nuestra comida, compartir juntos. ¡Saber que tenemos el mismo compromiso con Paraguay! #JuntosEnItapua https://t.co/ZTnej40M0L";Santiago Peña;2017-11-18T14:57:48.000Z;Sat Nov 18 14:57:48 +0000 2017;206;62;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;0;photo
866;#CaminandoJuntos Recibiendo el apoyo de todos. La mejor garantía de que vamos juntos hacia el Paraguay que queremos. #JuntosHagamosMás https://t.co/jJtVSZQFqO;Santiago Peña;2017-11-13T21:47:14.000Z;Mon Nov 13 21:47:14 +0000 2017;239;79;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;0;photo
2677;#CaminandoJuntos Salí a caminar por los barrios de Villarrica para conocer sus inquietudes, escucharlos y buscar el compromiso de todos. https://t.co/cGZuXy4a2D;Santiago Peña;2017-10-31T23:24:11.000Z;Tue Oct 31 23:24:11 +0000 2017;180;43;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;photo
2641;#CaminandoJuntos Salimos a buscar tu compromiso, salimos a llevar el nuestro, ¡Salimos a caminar juntos porque quiero escucharlos a todos! https://t.co/GCNQoT5rMJ;Santiago Peña;2017-10-10T19:59:30.000Z;Tue Oct 10 19:59:30 +0000 2017;251;71;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;video
1364;#CaminandoJuntos Salimos a escuchar a todos los concepcioneros. Una población que necesita más que nunca de nuestro compromiso. https://t.co/5VEApjJRT2;Santiago Peña;2017-10-28T15:20:22.000Z;Sat Oct 28 15:20:22 +0000 2017;196;48;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;photo
1732;#CaminandoJuntos salimos a escuchar a todos y cada uno de ustedes. El desafío es grande pero nuestro compromiso es aún más grande. https://t.co/rzIJMFeDKj;Santiago Peña;2017-10-29T15:00:50.000Z;Sun Oct 29 15:00:50 +0000 2017;165;33;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;photo
2571;#CaminandoJuntos Unite a nuestro equipo, sé protagonista y construyamos juntos ese Paraguay que queremos. #JuntosHagamosMás https://t.co/Y3oBWIy1We;Santiago Peña;2017-11-07T20:34:13.000Z;Tue Nov 07 20:34:13 +0000 2017;138;20;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;0;photo
1351;"#CaminandoJuntos Voy a caminar 1000km, 2000km y los que hagan falta para estar con la gente.

¡MÍ COMPROMISO CON USTEDES NO TIENE LÍMITE! https://t.co/PU2wIIffH0";Santiago Peña;2017-10-21T14:04:19.000Z;Sat Oct 21 14:04:19 +0000 2017;277;74;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;photo
972;#JóvenesProtagonistas ¡Gracias @dani_da_rosa! Cada vez somos más los jóvenes que apostamos por ir hacia adelante y hacer historia. https://t.co/FHGLkbDjsj;Santiago Peña;2017-09-25T18:49:42.000Z;Mon Sep 25 18:49:42 +0000 2017;214;62;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;https://twitter.com/dani_da_rosa/status/912307520437456897 ;1;1;None
1720;#JóvenesProtagonistas ¡Gracias @marcesotop! En solo dos días nos demostraste con todo tu equipo que Caaguazú es territorio #HonorColorado https://t.co/2uoEGk5B2l;Santiago Peña;2017-10-22T02:58:41.000Z;Sun Oct 22 02:58:41 +0000 2017;362;108;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;1;photo
941;"#JóvenesProtagonistas Sin días de descanso camino a nuestra gran victoria
El próximo 17/12 los jóvenes vamos con todo por ese ???? que soñamos https://t.co/pD1A7IJxY2";Santiago Peña;2017-10-30T00:48:48.000Z;Mon Oct 30 00:48:48 +0000 2017;139;49;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;photo
1050;"#JuntosEnAltoParaguay Con mis correligionarios de Puerto Casado, listos para la gran victoria de la #Lista2, listo para trabajar y llegar unidos al 2018. Tenemos un gran compromiso por los próximos 5 años.

#JuntosHagamosMás
#SantiPresidente https://t.co/pW7cT6OQBX";Santiago Peña;2017-12-02T16:27:01.000Z;Sat Dec 02 16:27:01 +0000 2017;208;91;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;4;0;photo
2585;#JuntosEnCaazapá En el distrito de Yuty nos preparamos para la gran victoria ¡El 17 de diciembre elegí el camino correcto! #OñondiveJajapove https://t.co/ir1hG0iCvx;Santiago Peña;2017-11-14T17:59:02.000Z;Tue Nov 14 17:59:02 +0000 2017;247;104;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;0;photo
2584;#JuntosEnCaazapá Llegamos al distrito de Bertoni. ¡Su apoyo nos garantiza el futuro que nos merecemos! #OñondiveJajapove https://t.co/kUD60lycvd;Santiago Peña;2017-11-14T14:02:26.000Z;Tue Nov 14 14:02:26 +0000 2017;208;70;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;0;photo
2158;#JuntosEnCentral Cada vez falta menos para demostrar que los colorados de bien queremos seguir haciendo mucho más por Paraguay. ¡Trabajemos juntos! La decisión de seguir para adelante está en nuestras manos. https://t.co/NcyshnSHnT;Santiago Peña;2017-11-09T20:52:01.000Z;Thu Nov 09 20:52:01 +0000 2017;210;55;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;photo
2157;#JuntosEnCentral Llegamos hasta la ciudad de Ypane para compartir con nuestros correligionarios y seguir trabajando juntos camino a la gran victoria. #JuntosHagamosMás https://t.co/gxFhKXxiZV;Santiago Peña;2017-11-09T20:18:05.000Z;Thu Nov 09 20:18:05 +0000 2017;161;38;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;0;photo
852;#JuntosEnGuairá Tomamos el desafio de piqui volley con los amigos del Barrio San Miguel de Villarrica y conseguimos la victoria. ???? https://t.co/1bhhf0TqsG;Santiago Peña;2017-11-06T15:57:06.000Z;Mon Nov 06 15:57:06 +0000 2017;153;32;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;video
409;"#JuntosEnItapua Al aire en Radio  Encarnación con Bernardino  Monges.

?? Sintonizá la 95.7 FM y #SigamosConversando https://t.co/wGzJmrPvFQ";Santiago Peña;2017-11-17T12:06:19.000Z;Fri Nov 17 12:06:19 +0000 2017;128;43;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;0;photo
410;#JuntosEnItapua Feliz de estar en el primer encuentro #ColoradosDeBien. Jóvenes protagonistas, mujeres guerreras, un pueblo trabajador ¡Los Colorados de Bien somos más! https://t.co/cD2JoRu9fO;Santiago Peña;2017-11-17T13:44:47.000Z;Fri Nov 17 13:44:47 +0000 2017;299;105;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;0;photo
408;"#JuntosEnItapua Ya estoy con Alberto Vázquez en #MarcandoLaMañana

?? Sintonizá Canal 2 y #SigamosConversando https://t.co/t66iiPAMQ6";Santiago Peña;2017-11-17T11:05:56.000Z;Fri Nov 17 11:05:56 +0000 2017;149;62;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;3;0;photo
2152;#JuntosEnLuque La gran dirigencia de Luque camina firme con el equipo ganador. ¡Nos vamos para adelante, nos vamos juntos! https://t.co/zZUILHjnRz;Santiago Peña;2017-11-09T00:36:46.000Z;Thu Nov 09 00:36:46 +0000 2017;251;84;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;photo
2613;#JuntosEnPirayú Seguimos sumando correligionarios. A solo 20 días de la gran victoria la mayoría ya eligió ¡#Lista2 de punta a punta! https://t.co/WBmlBOU2Iq;Santiago Peña;2017-11-28T03:04:18.000Z;Tue Nov 28 03:04:18 +0000 2017;221;90;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;0;photo
447;#JuntosEnSanBlas ¡Quiero escuchar a todos! Por eso salí a recorrer #LomaPyta casa por casa para pedirles se sumen y trabajemos juntos. https://t.co/hoGfGfluOl;Santiago Peña;2017-10-06T21:12:40.000Z;Fri Oct 06 21:12:40 +0000 2017;187;33;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;0;photo
1260;#JuntosEnSanPedro Llegamos a la capital de la cordialidad para traer nuestro mensaje de compromiso con el Norte del país. https://t.co/8EbGt4Qm7N;Santiago Peña;2017-11-04T15:33:51.000Z;Sat Nov 04 15:33:51 +0000 2017;154;38;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;photo
2208;#JuntosEnVillaElisa ¡Queremos caminar unidos hacia adelante! En tus manos está decidir el futuro de Paraguay https://t.co/N3wrFYclQs;Santiago Peña;2017-10-05T18:50:49.000Z;Thu Oct 05 18:50:49 +0000 2017;176;43;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;photo
2209;#JuntosEnVillaElisa Estamos cerca de la gente porque nos permite ver, conocer sus necesidades y trabajar juntos. https://t.co/ryMTGh6tiG;Santiago Peña;2017-10-05T20:30:05.000Z;Thu Oct 05 20:30:05 +0000 2017;119;15;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;photo
2678;#JuntosEnVillarrica Con nuestra gente, la que quiere hacer más por Paraguay ¡Cerca de ustedes hoy y por los próximos 5 años! https://t.co/f8dofRDrXy;Santiago Peña;2017-10-31T23:48:48.000Z;Tue Oct 31 23:48:48 +0000 2017;147;35;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;photo
2612;#JuntosEnYaguaron El trabajo de la dirigencia no se detiene, sabemos cual es el Paraguay que queremos para nuestros hijos. La buena opción es solo una. ¡Votá #Lista2! https://t.co/dnQmHKbtzU;Santiago Peña;2017-11-28T02:06:09.000Z;Tue Nov 28 02:06:09 +0000 2017;216;85;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;0;photo
2860;#MiercolesdePeña por @SomosGEN https://t.co/Ef3dAWi18K;Santiago Peña;2020-01-22T13:00:03.000Z;Wed Jan 22 13:00:03 +0000 2020;78;9;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;https://twitter.com/SomosGEN/status/1219966573093539840 ;1;1;None
2983;#MiércolesDePeña por @SomosGEN y @Universo970py #QuedateEnTuCasa https://t.co/mHWBJ7WmlM;Santiago Peña;2020-03-25T14:13:31.000Z;Wed Mar 25 14:13:31 +0000 2020;41;13;es;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;https://twitter.com/SomosGEN/status/1242815762479353858 ;2;2;None
2441;#PILLOSYPEAJEROS;Santiago Peña;2021-01-05T13:20:01.000Z;Tue Jan 05 13:20:01 +0000 2021;1168;304;qht;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;1;0;None
459;#UnParaguas hoy no permitió ver qué muchas familias tienen una vida mejor. https://t.co/tg24RqbtYA;Santiago Peña;2017-10-13T21:34:27.000Z;Fri Oct 13 21:34:27 +0000 2017;659;288;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;0;photo
460;#UnParaguas no permitió ver que niños tienen una nueva escuela en Emboscada, donde se los va a educar mirando al futuro. https://t.co/Naa1yFkZRc;Santiago Peña;2017-10-13T21:35:48.000Z;Fri Oct 13 21:35:48 +0000 2017;435;162;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;1;0;photo
2265;(1/2) Orgulloso de llegar a San Pedro del Paraná acompañado de mi dupla @LGneiting alguien que sabe lo que Itapúa necesita. https://t.co/OMyC9MbaUd;Santiago Peña;2017-09-07T19:28:04.000Z;Thu Sep 07 19:28:04 +0000 2017;239;48;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;1;photo
1227;.. Esta guerra es contra un enemigo invisible y se pelea en varios frentes de batalla, la salud fisica, la salud económica y la salud emocional. Todas son importantes y todos debemos luchar para ganar en todos los frentes. Vamos Paraguay ???? #QuedateEnCasa;Santiago Peña;2020-03-28T17:03:52.000Z;Sat Mar 28 17:03:52 +0000 2020;792;140;es;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Reply;;1;0;None
1226;.. mientras seguimos con el aislamiento extremo es fundamental que llegue la ayuda económica a los más necesitados de manera urgente, se cuide el ingreso y los empleos de los trabajadores, se asista financieramente a las empresas y..;Santiago Peña;2020-03-28T17:03:51.000Z;Sat Mar 28 17:03:51 +0000 2020;638;91;es;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Reply;;0;0;None
1228;.. se hagan de inmediato reformas profundas en el sector público que permitan terminada crisis de salud recuperar rápidamente la economía de todas las familias paraguayas..;Santiago Peña;2020-03-28T17:03:52.000Z;Sat Mar 28 17:03:52 +0000 2020;584;89;es;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Reply;;0;0;None
2703;.@MaritoAbdo un colorado de bien no enseña a robar y no pide a otros colorados que roben. #ColoradosDeBien https://t.co/P2TjTKMqa0;Santiago Peña;2017-09-19T22:00:03.000Z;Tue Sep 19 22:00:03 +0000 2017;1196;697;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;1;video
548;?? [En Vivo] Inicia la fiesta de nuestros #JóvenesProtagonistas. ¡Griten a los cuatro vientos el futuro que quieren! https://t.co/7s1ExSsI8k https://t.co/b01JZsumw1;Santiago Peña;2017-09-22T00:31:28.000Z;Fri Sep 22 00:31:28 +0000 2017;151;41;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;https://goo.gl/nXyFYq ;1;0;photo
943;"?? Al aire en #LaPrimeraMañana por la #730AM con @GuillDomaniczky, @SaraMorenoPy y Marcos Cáceres.

En vivo https://t.co/zr8BAzOjLZ https://t.co/aEJ4FkMW3F";Santiago Peña;2017-10-30T10:37:19.000Z;Mon Oct 30 10:37:19 +0000 2017;53;17;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;http://www.facebook.com/ABCCardinal/videos/2218559868169578/ ;2;2;photo
578;?? En la cuna del básquetbol desafié a @allianaPedro con la selección pilarense. Hablamos y compartimos propuestas para el área deportiva. https://t.co/NzEG6G62L7;Santiago Peña;2017-09-29T23:09:39.000Z;Fri Sep 29 23:09:39 +0000 2017;351;118;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;1;photo
77;"?? Hoy voy a estar hablando de mis propuestas en #MuchoGusto con @lalilalig y @totogonzalez por la @rpcpy 
#SigamosConversando https://t.co/tpg4D8urvM";Santiago Peña;2017-12-01T11:06:57.000Z;Fri Dec 01 11:06:57 +0000 2017;123;60;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;3;photo
945;"?? Un placer compartir siempre con la audiencia de la @rockandpoppy 

¡Gracias @rauldaumas y equipo por esta gran tarde! https://t.co/smF441xG8w";Santiago Peña;2017-10-30T18:50:37.000Z;Mon Oct 30 18:50:37 +0000 2017;135;29;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;2;photo
488;?? Ya estamos con @LGneiting en Radio Ypané 104.3 FM #SigamosConversando #JuntosEnConcepción https://t.co/m3TaUb8EUu;Santiago Peña;2017-10-27T20:55:05.000Z;Fri Oct 27 20:55:05 +0000 2017;95;22;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;1;photo
2656;"?? Ya estamos en #Debate con @SebAcha por @canalpropy 

Seguí online en: https://t.co/VZsfIcmBn5 https://t.co/vpYGudJ4xr";Santiago Peña;2017-10-17T23:02:22.000Z;Tue Oct 17 23:02:22 +0000 2017;110;23;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;https://youtu.be/pFhOYLhBH_Y ;1;2;photo
1325;?? Ya estamos en @pulsourbanosnt por el @sntcanal9 #SigamosConversando https://t.co/LBmDHEJCvl;Santiago Peña;2017-10-07T11:32:17.000Z;Sat Oct 07 11:32:17 +0000 2017;147;30;es;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;2;photo
2225;???? ????????????? / Santiago Peña pide enterrar discusión sobre las listas sábana https://t.co/yqzEu5fsrh;Santiago Peña;2021-10-14T02:42:29.000Z;Thu Oct 14 02:42:29 +0000 2021;134;20;es;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;https://www.lanacion.com.py/politica/2021/10/13/santiago-pena-pide-enterrar-discusion-sobre-las-listas-sabana/#.YWeZDlYbfAU.twitter ;0;0;None
1580;??????? https://t.co/wEvoVnhz1S;Santiago Peña;2019-07-28T23:35:39.000Z;Sun Jul 28 23:35:39 +0000 2019;2002;530;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;https://twitter.com/BbuVelazquez/status/1155323286659764224 ;0;0;None
94;"????Gracias a todos por conectarse y participar de la Tercera Edición del #BasanomicsDigital ??Junto a @fernandezv_cg compartimos nuestras opiniones y visiones para el mundo financiero.

¡Nos vemos el año que viene ?????????????????en la próxima edición! ?????? https://t.co/AqCltFAuGH";Santiago Peña;2020-12-04T12:54:19.000Z;Fri Dec 04 12:54:19 +0000 2020;59;5;es;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;1;0;video
95;?Para ver el evento completo y descargar la presentación ingresá a https://t.co/zkZybuHV1V;Santiago Peña;2020-12-04T12:54:20.000Z;Fri Dec 04 12:54:20 +0000 2020;9;0;es;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Reply;http://www.basanomics.com.py ;0;0;None
1924;@aguilabicefala5 Muchas gracias Alci y saludos a tu esposa!;Santiago Peña;2021-12-30T16:33:48.000Z;Thu Dec 30 16:33:48 +0000 2021;27;2;es;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Reply;;0;1;None
